source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
779,fta_partner,safe_active,CA,Canada,https://ror.org/051prj435,Bishop's University,active,6146143,Sherbrooke,Quebec,45.40008,-71.89908,safe_active_exact_name_site_agreement
780,fta_partner,safe_active,CA,Canada,https://ror.org/01he0tp29,Bow Valley College,active,5913490,Calgary,Alberta,51.05011,-114.08529,safe_active_exact_name_site_agreement
781,fta_partner,safe_active,CA,Canada,https://ror.org/02qp25a50,Brandon University,active,5907896,Brandon,Manitoba,49.84692,-99.95306,safe_active_exact_name_site_agreement
782,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
783,fta_partner,safe_active,CA,Canada,https://ror.org/01p65pg69,British Columbia Institute of Technology,active,5911606,Burnaby,British Columbia,49.26636,-122.95263,safe_active_exact_name_site_agreement
784,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
785,fta_partner,safe_active,CA,Canada,https://ror.org/056am2717,Brock University,active,6155721,St. Catharines,Ontario,43.17126,-79.24267,safe_active_exact_name_site_agreement
786,fta_partner,safe_active,CA,Canada,https://ror.org/02v6aqf52,Camosun College,active,6174041,Victoria,British Columbia,48.4359,-123.35155,safe_active_exact_name_only
787,fta_partner,review,CA,Canada,,,,,,,,,held_site_name_conflict
788,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
789,fta_partner,safe_active,CA,Canada,https://ror.org/046qgfw50,Canadian Mennonite University,active,6183235,Winnipeg,Manitoba,49.8844,-97.14704,safe_active_exact_name_site_agreement
790,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
791,fta_partner,safe_active,CA,Canada,https://ror.org/02qtvee93,Carleton University,active,6094817,Ottawa,Ontario,45.41117,-75.69812,safe_active_exact_name_site_agreement
792,fta_partner,safe_active,CA,Canada,https://ror.org/05bhp3g52,Centennial College,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_site_agreement
793,fta_partner,safe_active,CA,Canada,https://ror.org/0561z3j45,Collège Boréal,active,5964700,Sudbury,Ontario,46.49,-80.99001,safe_active_exact_name_only
794,fta_partner,safe_active,CA,Canada,https://ror.org/00w7ta717,College of New Caledonia,active,6113365,Prince George,British Columbia,53.9166,-122.75301,safe_active_exact_name_site_agreement
795,fta_partner,safe_active,CA,Canada,https://ror.org/03jxg4w44,College of the Rockies,active,5931800,Cranbrook,British Columbia,49.49991,-115.76879,safe_active_exact_name_site_agreement
796,fta_partner,safe_active,CA,Canada,https://ror.org/05fy98n62,Columbia College,active,6173331,Vancouver,British Columbia,49.24966,-123.11934,safe_active_exact_name_site_agreement
797,fta_partner,safe_active,CA,Canada,https://ror.org/0420zvk78,Concordia University,active,6077243,Montreal,Quebec,45.50884,-73.58781,safe_active_exact_name_site_agreement
798,fta_partner,safe_active,CA,Canada,https://ror.org/04013rx15,Concordia University of Edmonton,active,5946768,Edmonton,Alberta,53.55014,-113.46871,safe_active_exact_name_site_agreement
799,fta_partner,safe_active,CA,Canada,https://ror.org/01t8qhk85,Conestoga College,active,5992996,Kitchener,Ontario,43.42537,-80.5112,safe_active_exact_name_site_agreement
800,fta_partner,safe_active,CA,Canada,https://ror.org/01e6qks80,Dalhousie University,active,6324729,Halifax,Nova Scotia,44.64269,-63.57688,safe_active_exact_name_site_agreement
801,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
802,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
803,fta_partner,safe_active,CA,Canada,https://ror.org/03wze7d53,Douglas College,active,6087844,New Westminster,British Columbia,49.20678,-122.91092,safe_active_exact_name_only
804,fta_partner,safe_active,CA,Canada,https://ror.org/03f9vhh95,Durham College,active,6094578,Oshawa,Ontario,43.90012,-78.84957,safe_active_exact_name_only
805,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
806,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
807,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
808,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
809,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
810,fta_partner,safe_active,CA,Canada,https://ror.org/04zqj3g76,First Nations University of Canada,active,6119109,Regina,Saskatchewan,50.45008,-104.6178,safe_active_exact_name_only
811,fta_partner,safe_active,CA,Canada,https://ror.org/03e8vv411,George Brown College,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_only
812,fta_partner,safe_active,CA,Canada,https://ror.org/05xv2md42,Humber Polytechnic,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_site_agreement
813,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
814,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
815,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
816,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
817,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
818,fta_partner,review,CA,Canada,,,,,,,,,held_ambiguous_active_exact_name
819,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
820,fta_partner,safe_active,CA,Canada,https://ror.org/023p7mg82,Lakehead University,active,6166142,Thunder Bay,Ontario,48.38202,-89.25018,safe_active_exact_name_site_agreement
821,fta_partner,safe_active,CA,Canada,https://ror.org/05qp50e50,Langara College,active,6173331,Vancouver,British Columbia,49.24966,-123.11934,safe_active_exact_name_only
822,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
823,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
824,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
825,fta_partner,safe_active,CA,Canada,https://ror.org/003s89n44,MacEwan University,active,5946768,Edmonton,Alberta,53.55014,-113.46871,safe_active_exact_name_site_agreement
826,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
827,fta_partner,safe_active,CA,Canada,https://ror.org/01pxwe438,McGill University,active,6077243,Montreal,Quebec,45.50884,-73.58781,safe_active_exact_name_site_agreement
828,fta_partner,safe_active,CA,Canada,https://ror.org/02fa3aq29,McMaster University,active,5969782,Hamilton,Ontario,43.25011,-79.84963,safe_active_exact_name_site_agreement
829,fta_partner,safe_active,CA,Canada,https://ror.org/04haebc03,Memorial University of Newfoundland,active,6324733,St. John's,Newfoundland and Labrador,47.56494,-52.70931,safe_active_exact_name_only
830,fta_partner,safe_active,CA,Canada,https://ror.org/03grc6f14,Mount Allison University,active,6137063,Sackville,New Brunswick,45.89868,-64.36836,safe_active_exact_name_site_agreement
831,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
832,fta_partner,safe_active,CA,Canada,https://ror.org/03g3p3b82,Mount Saint Vincent University,active,6324729,Halifax,Nova Scotia,44.64269,-63.57688,safe_active_exact_name_site_agreement
833,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
834,fta_partner,safe_active,CA,Canada,https://ror.org/05k14ba46,Nipissing University,active,6089426,North Bay,Ontario,46.3168,-79.46633,safe_active_exact_name_site_agreement
835,fta_partner,safe_active,CA,Canada,https://ror.org/056v48353,Northern Alberta Institute of Technology,active,5946768,Edmonton,Alberta,53.55014,-113.46871,safe_active_exact_name_site_agreement
836,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
837,fta_partner,safe_active,CA,Canada,https://ror.org/05as1na60,North Island College,active,5930890,Courtenay,British Columbia,49.68657,-124.9936,safe_active_exact_name_site_agreement
838,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
839,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
840,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
841,fta_partner,safe_active,CA,Canada,https://ror.org/059ncap70,Ontario College of Art and Design,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_only
842,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
843,fta_partner,safe_active,CA,Canada,https://ror.org/02y72wh86,Queen's University,active,5992500,Kingston,Ontario,44.22976,-76.48098,safe_active_exact_name_site_agreement
844,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
845,fta_partner,safe_active,CA,Canada,https://ror.org/04qx1zg28,Redeemer University,active,8285452,Ancaster,Ontario,43.21806,-79.98716,safe_active_exact_name_site_agreement
846,fta_partner,safe_active,CA,Canada,https://ror.org/02xzjn598,Regent College,active,6173331,Vancouver,British Columbia,49.24966,-123.11934,safe_active_exact_name_site_agreement
847,fta_partner,safe_active,CA,Canada,https://ror.org/04yr71909,Royal Military College of Canada,active,5992500,Kingston,Ontario,44.22976,-76.48098,safe_active_exact_name_site_agreement
848,fta_partner,safe_active,CA,Canada,https://ror.org/05w4ste42,Royal Roads University,active,6174041,Victoria,British Columbia,48.4359,-123.35155,safe_active_exact_name_site_agreement
849,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
850,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
851,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
852,fta_partner,safe_active,CA,Canada,https://ror.org/00gz95c92,Selkirk College,active,5918118,Castlegar,British Columbia,49.32317,-117.65831,safe_active_exact_name_only
853,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
854,fta_partner,safe_active,CA,Canada,https://ror.org/05jdsfp91,Sheridan College,active,6092122,Oakville,Ontario,43.45011,-79.68292,safe_active_exact_name_only
855,fta_partner,safe_active,CA,Canada,https://ror.org/0213rcc28,Simon Fraser University,active,5911606,Burnaby,British Columbia,49.26636,-122.95263,safe_active_exact_name_site_agreement
856,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
857,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
858,fta_partner,safe_active,CA,Canada,https://ror.org/02vds7q94,St. Clair College,active,6182962,Windsor,Ontario,42.30008,-83.01654,safe_active_exact_name_only
859,fta_partner,safe_active,CA,Canada,https://ror.org/01wcaxs37,St. Francis Xavier University,active,5886182,Antigonish,Nova Scotia,45.61685,-61.99858,safe_active_exact_name_site_agreement
860,fta_partner,safe_active,CA,Canada,https://ror.org/05y6c7y19,St. Mary's University,active,5913490,Calgary,Alberta,51.05011,-114.08529,safe_active_exact_name_only
861,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
862,fta_partner,safe_active,CA,Canada,https://ror.org/05baznr53,St. Thomas University,active,5957776,Fredericton,New Brunswick,45.94541,-66.66558,safe_active_exact_name_only
863,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
864,fta_partner,safe_active,CA,Canada,https://ror.org/01v9wj339,Thompson Rivers University,active,5989045,Kamloops,British Columbia,50.66648,-120.3192,safe_active_exact_name_site_agreement
865,fta_partner,safe_active,CA,Canada,https://ror.org/03ygmq230,Trent University,active,6101645,Peterborough,Ontario,44.30012,-78.31623,safe_active_exact_name_site_agreement
866,fta_partner,safe_active,CA,Canada,https://ror.org/01j2kd606,Trinity Western University,active,6049429,Langley,British Columbia,49.10107,-122.65883,safe_active_exact_name_site_agreement
867,fta_partner,safe_active,CA,Canada,https://ror.org/0161xgx34,Université de Montréal,active,6077243,Montreal,Quebec,45.50884,-73.58781,safe_active_exact_name_site_agreement
868,fta_partner,safe_active,CA,Canada,https://ror.org/00kybxq39,Université de Sherbrooke,active,6146143,Sherbrooke,Quebec,45.40008,-71.89908,safe_active_exact_name_only
869,fta_partner,safe_active,CA,Canada,https://ror.org/00y3hzd62,Université du Québec à Chicoutimi,active,6137270,Saguenay,Quebec,48.41675,-71.06573,safe_active_exact_name_site_agreement
870,fta_partner,safe_active,CA,Canada,https://ror.org/002rjbv21,Université du Québec à Montréal,active,6077243,Montreal,Quebec,45.50884,-73.58781,safe_active_exact_name_site_agreement
871,fta_partner,safe_active,CA,Canada,https://ror.org/049jtt335,Université du Québec à Rimouski,active,6354895,Rimouski,Quebec,48.44879,-68.52396,safe_active_exact_name_only
872,fta_partner,safe_active,CA,Canada,https://ror.org/02xrw9r68,Université du Québec à Trois-Rivières,active,6169141,Trois-Rivières,Quebec,46.34515,-72.5477,safe_active_exact_name_only
873,fta_partner,safe_active,CA,Canada,https://ror.org/02mqrrm75,Université du Québec en Abitibi-Témiscamingue,active,6128577,Rouyn-Noranda,Quebec,48.23656,-79.02311,safe_active_exact_name_only
874,fta_partner,safe_active,CA,Canada,https://ror.org/011pqxa69,Université du Québec en Outaouais,active,5959974,Gatineau,Quebec,45.47723,-75.70164,safe_active_exact_name_site_agreement
875,fta_partner,safe_active,CA,Canada,https://ror.org/04sjchr03,Université Laval,active,6325494,Québec,Quebec,46.81228,-71.21454,safe_active_exact_name_site_agreement
876,fta_partner,safe_active,CA,Canada,https://ror.org/028d12s45,University Canada West,active,6173331,Vancouver,British Columbia,49.24966,-123.11934,safe_active_exact_name_only
877,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
878,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
879,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
880,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
881,fta_partner,safe_active,CA,Canada,https://ror.org/0160cpw27,University of Alberta,active,5946768,Edmonton,Alberta,53.55014,-113.46871,safe_active_exact_name_site_agreement
882,fta_partner,safe_active,CA,Canada,https://ror.org/03rmrcq20,University of British Columbia,active,6173331,Vancouver,British Columbia,49.24966,-123.11934,safe_active_exact_name_site_agreement
883,fta_partner,safe_active,CA,Canada,https://ror.org/03yjb2x39,University of Calgary,active,5913490,Calgary,Alberta,51.05011,-114.08529,safe_active_exact_name_site_agreement
884,fta_partner,safe_active,CA,Canada,https://ror.org/01r7awg59,University of Guelph,active,5967629,Guelph,Ontario,43.54594,-80.25599,safe_active_exact_name_site_agreement
885,fta_partner,safe_active,CA,Canada,https://ror.org/01cw0fy64,University of King's College,active,6324729,Halifax,Nova Scotia,44.64269,-63.57688,safe_active_exact_name_only
886,fta_partner,safe_active,CA,Canada,https://ror.org/044j76961,University of Lethbridge,active,6053154,Lethbridge,Alberta,49.69999,-112.81856,safe_active_exact_name_site_agreement
887,fta_partner,safe_active,CA,Canada,https://ror.org/02gfys938,University of Manitoba,active,6183235,Winnipeg,Manitoba,49.8844,-97.14704,safe_active_exact_name_site_agreement
888,fta_partner,safe_active,CA,Canada,https://ror.org/029tnqt29,Université de Moncton,active,6076211,Moncton,New Brunswick,46.09454,-64.7965,safe_active_exact_name_site_agreement
889,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
890,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
891,fta_partner,safe_active,CA,Canada,https://ror.org/05nkf0n29,University of New Brunswick,active,5957776,Fredericton,New Brunswick,45.94541,-66.66558,safe_active_exact_name_site_agreement
892,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
893,fta_partner,safe_active,CA,Canada,https://ror.org/025wzwv46,University of Northern British Columbia,active,6113365,Prince George,British Columbia,53.9166,-122.75301,safe_active_exact_name_site_agreement
894,fta_partner,review,CA,Canada,,,,,,,,,held-alias-without-clean-domain-agreement
895,fta_partner,safe_active,CA,Canada,https://ror.org/03c4mmv16,University of Ottawa,active,6094817,Ottawa,Ontario,45.41117,-75.69812,safe_active_exact_name_site_agreement
896,fta_partner,safe_active,CA,Canada,https://ror.org/02xh9x144,University of Prince Edward Island,active,5920288,Charlottetown,Prince Edward Island,46.23459,-63.1256,safe_active_exact_name_only
897,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
898,fta_partner,safe_active,CA,Canada,https://ror.org/03dzc0485,University of Regina,active,6119109,Regina,Saskatchewan,50.45008,-104.6178,safe_active_exact_name_site_agreement
899,fta_partner,safe_active,CA,Canada,https://ror.org/010x8gc63,University of Saskatchewan,active,6141256,Saskatoon,Saskatchewan,52.13238,-106.66892,safe_active_exact_name_site_agreement
900,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
901,fta_partner,review,CA,Canada,,,,,,,,,held_review_site_only
902,fta_partner,safe_active,CA,Canada,https://ror.org/02cdcg608,University of Sudbury,active,5964700,Sudbury,Ontario,46.49,-80.99001,safe_active_exact_name_only
903,fta_partner,safe_active,CA,Canada,https://ror.org/03dbr7087,University of Toronto,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_site_agreement
904,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
905,fta_partner,unmatched,CA,Canada,,,,,,,,,unmatched
906,fta_partner,safe_active,CA,Canada,https://ror.org/019dhar59,Trinity College,active,6167865,Toronto,Ontario,43.70643,-79.39864,safe_active_exact_name_site_agreement
907,fta_partner,safe_active,CA,Canada,https://ror.org/04s5mat29,University of Victoria,active,6174041,Victoria,British Columbia,48.4359,-123.35155,safe_active_exact_name_site_agreement
